ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x19945,CUS_0xaa68,August,Bhattacharjeeq,50,984-93-1916,Musician,83923.24,6723.6033333333335,4,4,9,3,"Debt Consolidation Loan, Student Loan, and Debt Consolidation Loan",9,20,2.54,3,Good,1236.73,31.33189591255713,23.3,No,139.3,195.5921291808432,High Spent Medium Value Payments,587.4278117120164,Good
0x1994a,CUS_0x89c7,January,Albertt,40,232-78-3489,Scientist,16827.15,1608.2625,7,10,23,9,"Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified",25,21,0.0,10,Bad,2761.57,33.976530943754355,5.2,Yes,124.5,88.51748379396366,Low Spent Medium Value Payments,227.814220264946,Standard
0x1994b,CUS_0x89c7,February,Albertt,40,232-78-3489,Scientist,16827.15,1608.2625,7,10,23,9,"Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified",25,21,21.99,10,Bad,2761.57,34.467705047975805,0.0,Yes,124.5,180.22056716216088,Low Spent Small Value Payments,146.11113689674875,Standard
0x1994c,CUS_0x89c7,March,Albertt,40,232-78-3489,Scientist,16827.15,1608.2625,7,10,2,9,"Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified",25,21,0.0,10,Bad,2761.57,38.7255655084732,0.0,Yes,124.5,72.55238885123987,High Spent Small Value Payments,223.77931520766973,Standard
0x1994d,CUS_0x89c7,April,Albertt,40,232-78-3489,Scientist,16827.15,1608.2625,7,10,23,9,"Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified",28,20,0.0,2,Bad,2761.57,23.45066721993507,5.5,Yes,124.5,54.127519747176706,High Spent Medium Value Payments,232.2041843117329,Standard
0x1994e,CUS_0x89c7,May,Albertt,40,232-78-3489,Scientist,16827.15,1608.2625,7,10,23,9,"Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified",27,21,21.99,15,Unknown,2761.57,24.126379814041773,5.6,Yes,124.5,63.04449081602107,Low Spent Small Value Payments,263.28721324288847,Standard
0x1994f,CUS_0x89c7,June,Albertt,40,232-78-3489,Scientist,16827.15,1608.2625,7,10,23,9,"Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified",26,21,21.99,15,Bad,2761.57,25.34036261333291,5.7,Yes,124.5,60.00907780460171,Low Spent Large Value Payments,246.3226262543079,Standard
0x19956,CUS_0x4afe,January,Saleemj,20,420-12-0466,Teacher,42321.5,3526.7916666666665,3,3,9,0,,6,3,8.43,4,Good,688.61,28.61492646602464,29.6,No,0.0,183.76751957100188,Low Spent Medium Value Payments,430.81164709566485,Good
0x19957,CUS_0x4afe,February,Saleemj,20,420-12-0466,Teacher,42321.5,3345.791666666666,3,3,9,0,,6,2,8.43,4,Unknown,688.61,41.206450204133,29.7,No,0.0,30.28003625115893,High Spent Large Value Payments,544.2991304155078,Good
0x19958,CUS_0x4afe,March,Saleemj,20,420-12-0466,Teacher,42321.5,3345.791666666666,4,4,9,0,,6,5,8.43,4,Good,688.61,29.13282191547317,29.8,No,0.0,254.47992887298344,Low Spent Medium Value Payments,360.0992377936832,Good
0x19959,CUS_0x4afe,April,Saleemj,20,420-12-0466,Unknown,42321.5,3345.791666666666,4,4,9,1,,4,4,8.43,6,Good,688.61,39.26473561062048,29.8,No,0.0,183.02933552171424,High Spent Small Value Payments,411.54983114495246,Standard
0x1995a,CUS_0x4afe,May,Saleemj,20,,Teacher,42321.5,3345.791666666666,4,4,9,0,,6,0,2.43,6,Good,688.61,35.74590141512019,29.9,No,0.0,175.2622205876649,Low Spent Small Value Payments,449.3169460790017,Good
0x1995b,CUS_0x4afe,June,Saleemj,20,420-12-0466,Teacher,42321.5,3526.7916666666665,4,4,9,0,,6,2,12.43,6,Good,688.61,26.13400710767347,30.0,No,0.0,163.87267669688862,Low Spent Large Value Payments,440.706489969778,Good
0x1995c,CUS_0x4afe,July,Saleemj,20,420-12-0466,Teacher,42321.5,3345.791666666666,4,4,9,0,,6,14,8.43,6,Good,688.61,24.600117560465826,0.0,No,0.0,156.7728547869009,High Spent Small Value Payments,437.80631187976576,Good
0x1995d,CUS_0x4afe,August,Saleemj,20,420-12-0466,Teacher,42321.5,3345.791666666666,4,4,9,0,,6,2,8.43,6,Good,688.61,25.63686886868514,30.2,No,0.0,118.29130050229224,Low Spent Large Value Payments,486.2878661643744,Standard
0x19962,CUS_0x2923,January,Aileen Wangw,19,,Entrepreneur,8637.875,614.8229166666666,9,10,20,5,"Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan",25,23,13.63,8,Bad,1549.11,30.66166915181863,7.9,Yes,19.9,24.909981999009272,High Spent Small Value Payments,276.6316017966936,Poor
0x19963,CUS_0x2923,February,Unknown,19,489-56-6652,Unknown,8637.875,614.8229166666666,9,10,20,5,"Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan",29,23,9.63,8,Bad,1549.11,33.010194457060784,8.0,Unknown,19.9,0.0,Low Spent Small Value Payments,302.18822191029517,Poor
0x19964,CUS_0x2923,March,Aileen Wangw,19,489-56-6652,Entrepreneur,8637.875,614.8229166666666,9,10,20,5,"Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan",30,23,9.63,6,Bad,1549.11,28.144740211891712,8.1,Yes,19.9,35.56408050703148,Low Spent Small Value Payments,295.97750328867136,Poor
0x19965,CUS_0x2923,April,Aileen Wangw,19,489-56-6652,Entrepreneur,8637.875,614.8229166666666,9,10,20,5,"Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan",25,24,9.63,8,Unknown,1549.11,33.117966223282835,8.2,Yes,19.9,22.576247871343288,High Spent Small Value Payments,278.96533592435964,Poor
0x19966,CUS_0x2923,May,Aileen Wangw,19,489-56-6652,Entrepreneur,8637.875,614.8229166666666,9,10,20,5,"Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan",28,24,9.63,8,Bad,1549.11,39.02875528064096,8.2,Yes,19.9,0.0,Low Spent Small Value Payments,252.2916811476607,Poor
0x19967,CUS_0x2923,June,Aileen Wangw,19,489-56-6652,Entrepreneur,8637.875,614.8229166666666,9,10,20,5,"Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan",25,22,12.63,8,Bad,1549.11,22.891886221673204,8.3,Unknown,19.9,31.10488743871705,Low Spent Small Value Payments,300.4366963569858,Standard
0x19968,CUS_0x2923,July,Aileen Wangw,19,489-56-6652,Entrepreneur,8637.875,614.8229166666666,9,10,20,5,"Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan",25,25,0.0,8,Unknown,1549.11,38.383103619607574,8.4,Yes,19.9,31.98887347000862,Low Spent Small Value Payments,299.5527103256943,Poor
0x19969,CUS_0x2923,August,Aileen Wangw,19,489-56-6652,Entrepreneur,8637.875,614.8229166666666,9,10,20,5,"Payday Loan, Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan",25,23,9.63,8,Bad,1549.11,23.08929751409273,8.5,Yes,19.9,36.961935609549776,Low Spent Medium Value Payments,284.5796481861531,Poor
0x1996e,CUS_0x2910,January,Maclellank,21,317-09-6933,Architect,58184.67,4848.7225,6,5,9,3,"Student Loan, Mortgage Loan, and Student Loan",27,14,7.36,3,Standard,309.14,39.13438759921284,23.6,Unknown,132.1,187.91592063503387,High Spent Medium Value Payments,406.7977907858278,Standard
0x1996f,CUS_0x2910,February,Maclellank,22,317-09-6933,Architect,58184.67,4767.7225,6,5,9,8,"Student Loan, Mortgage Loan, and Student Loan",27,13,7.36,3,Standard,309.14,27.897089608745013,23.7,Yes,132.1,66.80044810144847,High Spent Large Value Payments,517.9132633194133,Standard
0x19970,CUS_0x2910,March,Maclellank,22,317-09-6933,Architect,58184.67,4579.611396866938,6,5,9,3,"Student Loan, Mortgage Loan, and Student Loan",27,12,7.36,3,Standard,309.14,24.546344065448928,23.8,Yes,320.2,535.2124614466888,Low Spent Small Value Payments,99.50124997417288,Standard
0x19971,CUS_0x2910,April,Maclellank,22,317-09-6933,Unknown,58184.67,4848.7225,6,5,9,3,"Student Loan, Mortgage Loan, and Student Loan",27,12,9.36,3,Standard,309.14,29.244348435896573,23.8,Yes,320.2,53.17263949965421,Unknown,541.5410719212075,Standard
0x19972,CUS_0x2910,May,Maclellank,22,317-09-6933,Architect,58184.67,4579.611396866938,6,5,9,3,"Student Loan, Mortgage Loan, and Student Loan",29,14,7.36,3,Standard,309.14,38.66871421383347,23.9,Yes,320.2,161.97091608070147,Low Spent Small Value Payments,472.7427953401602,Standard
0x19973,CUS_0x2910,June,Maclellank,22,317-09-6933,Unknown,58184.67,4848.7225,6,5,9,3,"Student Loan, Mortgage Loan, and Student Loan",27,12,7.36,3,Standard,309.14,33.06814270871166,24.0,Yes,320.2,113.6055175690758,High Spent Large Value Payments,471.1081938517858,Standard
0x19974,CUS_0x2910,July,Unknown,22,317-09-6933,Architect,58184.67,4579.611396866938,6,5,9,3,"Student Loan, Mortgage Loan, and Student Loan",27,12,7.36,3,Standard,309.14,36.31657097419526,24.1,Yes,320.2,0.0,Low Spent Small Value Payments,26.825736588430228,Standard
0x19975,CUS_0x2910,August,Unknown,22,317-09-6933,Architect,58184.67,4579.611396866938,6,5,9,3,"Student Loan, Mortgage Loan, and Student Loan",27,14,7.36,3,Unknown,309.14,24.77256592897095,24.2,Yes,320.2,127.77538713188896,High Spent Small Value Payments,476.9383242889727,Standard
0x1997a,CUS_0x4190,January,Steven Scheerl,31,245-49-9172,Musician,20101.36,1520.1133333333337,10,8,21,8,"Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan",18,25,5.94,7,Unknown,1576.38,35.77498702591305,16.9,Yes,67.9,191.9430688481929,Low Spent Small Value Payments,182.15608265806117,Poor
0x1997b,CUS_0x4190,February,Unknown,31,,Musician,20101.36,1520.1133333333337,10,8,21,8,"Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan",12,24,0.0,7,Unknown,1576.38,33.25601064684249,17.0,Yes,67.9,79.91665767515916,Low Spent Small Value Payments,294.18249383109503,Poor
0x1997c,CUS_0x4190,March,Steven Scheerl,32,245-49-9172,Unknown,20101.36,1520.1133333333337,9,8,21,8,"Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan",14,25,3.94,7,Unknown,1576.38,40.105834796980375,17.1,Unknown,67.9,59.427115035847855,High Spent Small Value Payments,284.6720364704063,Poor
0x1997d,CUS_0x4190,April,Steven Scheerl,32,245-49-9172,Musician,20101.36,1520.1133333333337,3,8,21,8,"Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan",17,25,5.94,12,Bad,1576.38,34.46991581136974,17.2,Yes,67.9,0.0,Low Spent Medium Value Payments,272.3273648604611,Poor
0x1997e,CUS_0x4190,May,Steven Scheerl,32,245-49-9172,Musician,20101.36,1520.1133333333337,10,8,21,8,"Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan",17,25,5.94,12,Bad,1576.38,33.77989825817536,17.2,Yes,67.9,56.998515650122656,Low Spent Medium Value Payments,307.10063585613153,Standard
0x1997f,CUS_0x4190,June,Steven Scheerl,32,245-49-9172,Musician,20101.36,1520.1133333333337,10,8,21,8,"Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan",17,26,5.94,12,Bad,1576.38,38.76738447944422,17.3,Unknown,67.9,84.66657630141029,Low Spent Medium Value Payments,279.4325752048439,Poor
0x19980,CUS_0x4190,July,Steven Scheerl,32,245-49-9172,Musician,20101.36,1520.1133333333337,10,8,21,8,"Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan",17,23,5.94,12,Bad,1576.38,35.99156607078332,17.4,Yes,67.9,113.04708927036292,Unknown,251.05206223589127,Poor
0x19981,CUS_0x4190,August,Unknown,32,245-49-9172,Unknown,20101.36,1520.1133333333337,10,8,21,1,"Home Equity Loan, Not Specified, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Auto Loan",17,25,5.94,12,Bad,1576.38,26.567774851970174,17.5,Yes,67.9,182.88084161556733,Low Spent Small Value Payments,191.21830989068684,Poor
0x19986,CUS_0xb4cc,January,Unknown,22,,Musician,48434.66,4201.221666666666,5,5,5,0,,12,12,11.44,1,Standard,23.19,34.82263235733493,23.2,Yes,0.0,284.5396676300652,High Spent Small Value Payments,395.58249903660146,Standard
0x19987,CUS_0xb4cc,February,Unknown,22,139-76-0236,Musician,48434.66,4201.221666666666,5,5,5,0,,12,9,11.44,1,Standard,23.19,27.70673882127635,23.2,Yes,0.0,176.63735053302506,High Spent Small Value Payments,503.4848161336417,Standard
0x19988,CUS_0xb4cc,March,Langey,22,139-76-0236,Musician,48434.66,4201.221666666666,5,5,5,0,,12,8,11.44,1,Standard,23.19,24.43286588859169,23.3,Yes,0.0,383.822813097492,Low Spent Medium Value Payments,316.2993535691747,Standard
0x19989,CUS_0xb4cc,April,Langey,22,139-76-0236,Musician,48434.66,4201.221666666666,5,2,5,0,,7,9,11.44,1,Standard,23.19,30.19668370906793,0.0,Yes,0.0,308.7243384641835,Low Spent Medium Value Payments,391.3978282024832,Standard
0x1998b,CUS_0xb4cc,June,Langey,23,139-76-0236,Musician,48434.66,4201.221666666666,5,5,5,0,,13,7,11.44,1,Standard,23.19,25.34946099554113,0.0,Yes,0.0,277.45281606571325,High Spent Small Value Payments,402.66935060095335,Standard
0x1998c,CUS_0xb4cc,July,Langey,23,139-76-0236,Musician,48434.66,4201.221666666666,5,5,5,0,,8,9,11.44,1,Unknown,23.19,31.540252206734277,23.7,Unknown,0.0,70.9143795454381,High Spent Large Value Payments,589.2077871212285,Standard
0x19992,CUS_0x511e,January,Unknown,40,055-93-3369,Lawyer,19604.35,1715.6958333333332,5,4,15,5,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan",6,10,10.9,8,Standard,694.78,28.200903986017927,11.3,Yes,44.2,202.97417180974853,Low Spent Small Value Payments,214.3850028208245,Standard
0x19993,CUS_0x511e,February,Steve Slatero,40,055-93-3369,Lawyer,19604.35,1715.6958333333332,5,4,15,5,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan",8,11,10.9,8,Unknown,694.78,33.57989303404211,11.4,Yes,44.2,43.46810146881816,High Spent Medium Value Payments,333.8910731617549,Standard
0x19994,CUS_0x511e,March,Steve Slatero,40,055-93-3369,Lawyer,19604.35,1715.6958333333332,5,4,15,1,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan",8,11,10.9,8,Unknown,694.78,26.197995874974627,11.5,Unknown,44.2,17.987304072369835,High Spent Large Value Payments,349.3718705582032,Standard
0x19995,CUS_0x511e,April,Steve Slatero,40,055-93-3369,Lawyer,19604.35,1715.6958333333332,5,1,15,5,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan",8,11,10.9,8,Standard,694.78,22.62759624696888,11.6,Yes,44.2,92.31779216464584,Low Spent Small Value Payments,325.0413824659272,Poor
0x19996,CUS_0x511e,May,Steve Slatero,40,055-93-3369,Lawyer,19604.35,1715.6958333333332,1,4,15,5,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan",8,8,10.9,8,Unknown,694.78,35.6009339801952,11.7,Unknown,44.2,60.61560086661081,Low Spent Medium Value Payments,346.74357376396216,Poor
0x19997,CUS_0x511e,June,Steve Slatero,40,055-93-3369,Lawyer,19604.35,1715.6958333333332,5,4,15,1,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan",8,11,10.9,8,Standard,694.78,26.479869258011952,11.8,Yes,44.2,0.0,High Spent Medium Value Payments,306.8220713029753,Standard
0x19998,CUS_0x511e,July,Steve Slatero,40,055-93-3369,Lawyer,19604.35,1715.6958333333332,5,4,15,5,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan",13,8,10.9,8,Standard,694.78,28.760164676866125,11.8,Unknown,44.2,27.73707233804979,Unknown,339.6221022925232,Standard
0x19999,CUS_0x511e,August,Steve Slatero,40,055-93-3369,Lawyer,19604.35,1715.6958333333332,5,4,15,5,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Mortgage Loan",10,11,10.9,8,Standard,694.78,36.95136088079395,11.9,Yes,44.2,88.09411352835806,Low Spent Medium Value Payments,319.265061102215,Poor
0x1999e,CUS_0x450b,January,Unknown,46,258-48-0314,Mechanic,21112.76,1641.3966666666663,3,3,16,4,"Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan",12,12,15.11,4,Standard,1439.72,34.60417950927837,30.7,Yes,42.4,149.8911262616669,Low Spent Small Value Payments,261.8651485590211,Standard
0x1999f,CUS_0x450b,February,Howleys,16,258-48-0314,Mechanic,21112.76,1641.3966666666663,3,3,16,4,"Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan",12,11,18.11,4,Standard,1439.72,24.31371296363084,30.8,Yes,42.4,92.99269518698492,High Spent Small Value Payments,288.7635796337031,Standard
0x199a0,CUS_0x450b,March,Howleys,46,258-48-0314,Mechanic,21112.76,1641.3966666666663,3,3,1,4,"Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan",14,12,15.11,4,Standard,1439.72,27.327449755846622,30.8,Yes,42.4,63.836092268093694,High Spent Small Value Payments,317.9201825525943,Standard
0x199a1,CUS_0x450b,April,Unknown,47,258-48-0314,Unknown,21112.76,1641.3966666666663,3,3,16,4,"Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan",12,12,15.11,9,Standard,1439.72,33.24376246983478,0.0,Yes,42.4,40.96323130825041,High Spent Large Value Payments,320.79304351243763,Standard
0x199a2,CUS_0x450b,May,Howleys,47,258-48-0314,Mechanic,21112.76,1641.3966666666663,3,3,16,4,"Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan",12,14,15.11,9,Standard,1439.72,28.55791114458806,0.0,Unknown,42.4,0.0,High Spent Small Value Payments,350.17652230770693,Standard
0x199a3,CUS_0x450b,June,Howleys,47,258-48-0314,Mechanic,21112.76,1641.3966666666663,3,3,16,4,"Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan",12,11,21.11,9,Standard,1439.72,30.214313406990037,31.1,Yes,42.4,33.27642485321101,High Spent Small Value Payments,348.47984996747704,Standard
0x199a4,CUS_0x450b,July,Howleys,47,258-48-0314,Mechanic,21112.76,1641.3966666666663,3,3,16,4,"Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan",12,12,15.11,9,Standard,1439.72,35.6681237974764,31.2,Yes,42.4,51.76037330953358,High Spent Medium Value Payments,319.99590151115444,Poor
0x199a5,CUS_0x450b,August,Howleys,47,258-48-0314,Mechanic,21112.76,1641.3966666666663,3,3,16,4,"Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan",11,14,15.11,9,Unknown,1439.72,35.890312814446006,0.0,Yes,42.4,193.17275534907557,Low Spent Small Value Payments,218.5835194716124,Poor
0x199aa,CUS_0xb80e,January,Unknown,29,446-96-9802,Lawyer,36898.44,3074.8700000000003,10,8,23,9,"Payday Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Mortgage Loan",21,24,5.07,9,Bad,1684.17,37.30492013779917,12.4,Yes,266.5,93.38284732670311,High Spent Medium Value Payments,185.90015037600665,Poor
0x199ab,CUS_0xb80e,February,Unknown,29,446-96-9802,Lawyer,36898.44,2957.870000000001,10,8,23,1,"Payday Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Mortgage Loan",19,24,5.07,9,Bad,1684.17,38.192331465888856,0.0,Yes,266.5,90.52058414214068,High Spent Small Value Payments,198.7624135605691,Poor
0x199ac,CUS_0xb80e,March,Unknown,29,,Lawyer,36898.44,2957.870000000001,10,8,23,9,"Payday Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Mortgage Loan",19,22,5.07,9,Bad,1684.17,29.11730239413087,12.6,Yes,266.5,141.7064942561125,Low Spent Small Value Payments,177.57650344659731,Poor
0x199ad,CUS_0xb80e,April,Jonathan Spicerb,29,446-96-9802,Unknown,36898.44,2957.870000000001,10,8,23,9,"Payday Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Mortgage Loan",21,24,5.07,9,Bad,1684.17,30.614795190749632,12.7,Yes,266.5,182.5086598254253,Low Spent Small Value Payments,136.77433787728444,Poor
0x199ae,CUS_0xb80e,May,Jonathan Spicerb,29,446-96-9802,Lawyer,36898.44,2957.870000000001,10,8,23,9,"Payday Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Mortgage Loan",19,24,5.07,9,Bad,1684.17,26.80946477914198,12.8,Yes,266.5,365.2134213271798,Low Spent Small Value Payments,0.0,Poor
0x199af,CUS_0xb80e,June,Jonathan Spicerb,29,446-96-9802,Lawyer,36898.44,2957.870000000001,10,8,23,9,"Payday Loan, Student Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Mortgage Loan",19,24,5.07,9,Unknown,1684.17,32.010034010249726,12.8,Yes,266.5,19.308149065870847,High Spent Large Value Payments,249.9748486368389,Poor
